id,score,rank
8098,0.0918346703830622,248
6608,0.09183265262553444,249
3039,0.09178259056458855,250
1965,0.09176565658733893,251
375,0.09163838101021615,252
8528,0.09163697316936037,253
5784,0.09159418736788749,254
9930,0.09151436979005428,255
9044,0.09149360631621528,256
7294,0.09144932408485412,257
8659,0.09140181176614183,258
5675,0.09139248569100095,259
5741,0.09134587885735704,260
5863,0.09133509013555191,261
1811,0.09129652626152301,262
3520,0.09125650880879412,263
37,0.09114854102669775,264
4308,0.09113445539356971,265
4948,0.09110689489282958,266
1304,0.09099178269131866,267
5445,0.09094829766500512,268
611,0.09085492305470873,269
9072,0.09073395750194607,270
6722,0.09067638793139537,271
7709,0.09066031152300408,272
5543,0.09063214299310662,273
2442,0.09049783714062548,274
4265,0.09040525225164858,275
1290,0.09035371053473387,276
5498,0.0903379955816083,277
8848,0.09028267858430615,278
6155,0.09027123612489371,279
9065,0.09003923137721545,280
2671,0.08994173426741132,281
7732,0.08993929750692614,282
5791,0.08993102905564082,283
1792,0.08983707311476002,284
8469,0.0898051264172623,285
9983,0.08963896406777427,286
2174,0.08944458470443997,287
4354,0.0894390632914569,288
7446,0.08941610984200579,289
153,0.0893895933581394,290
6199,0.08928362125520958,291
9597,0.08906854705771115,292
8693,0.08905299505792687,293
8783,0.08897527524330756,294
8025,0.08897000320964701,295
139,0.08895284016381409,296
8581,0.08877071935925498,297
4807,0.08876755436499473,298
519,0.0887659103371144,299
1515,0.088721172435443,300
4967,0.08871427261560996,301
4853,0.08868868323953491,302
5746,0.08861096536801902,303
2245,0.08848039739418345,304
4650,0.08833818549273093,305
4521,0.08826539881462936,306
4503,0.08808751782570357,307
5019,0.0879125558777652,308
3575,0.0878910826104086,309
343,0.08784880471238829,310
3500,0.08783295427068905,311
7399,0.08782909329979574,312
5890,0.08782583843574751,313
1024,0.08776156962918369,314
1931,0.08774501283249145,315
9126,0.08774229907187009,316
7839,0.08769288972977474,317
5115,0.08767195261068156,318
184,0.08766146212887727,319
455,0.08761453446715399,320
9364,0.08759614583595313,321
1731,0.08710221765397327,322
6242,0.08709652048856759,323
7530,0.0870502180942585,324
9051,0.08703421724372906,325
2748,0.08702064431093909,326
7629,0.08686498674359133,327
4320,0.08679818091205571,328
5493,0.08674718559904887,329
4843,0.08669686912687488,330
1565,0.08661078456218319,331
4235,0.08660682322840257,332
7566,0.0865185837125357,333
515,0.08644954880975944,334
4610,0.08640734346882983,335
4052,0.08636956937177931,336
66,0.08636236704290376,337
2721,0.08628473019258731,338
8913,0.08618229065628713,339
736,0.08617516766661082,340
3401,0.08610006333472281,341
7224,0.08602805104726388,342
5905,0.08581864195406994,343
7227,0.08581629697108731,344
9195,0.08566045283938248,345
5189,0.08556420729008388,346
1206,0.08555600433081201,347
2581,0.08545366991610505,348
9564,0.08529236955871602,349
9194,0.08528827146034618,350
7346,0.08523869846845916,351
8452,0.0850408350552222,352
9478,0.08495248622980717,353
1157,0.0848733644747696,354
7477,0.08471842610878028,355
5004,0.0846720307360587,356
568,0.08460235289578882,357
2307,0.08457380976969814,358
7847,0.08452410913574773,359
3456,0.08449747104234345,360
5961,0.08448859446428719,361
7767,0.08435910275415737,362
7502,0.08426727537221188,363
5974,0.08422416760471815,364
3630,0.08418557293057735,365
8112,0.08404041438482383,366
3453,0.0840208180954296,367
2887,0.08392891830930799,368
9823,0.08391337223655448,369
4078,0.08389276271942661,370
2827,0.0838821100873186,371
1201,0.08381443275602324,372
3349,0.08376915330421794,373
1831,0.08367551218478515,374
7547,0.08363833782225699,375
4377,0.08352960884251429,376
7080,0.08331582182601485,377
4707,0.0832918894362098,378
1399,0.08328172323458269,379
3033,0.08323734252737275,380
111,0.08317045392405839,381
8747,0.08311168205429498,382
5330,0.08306359230651805,383
5851,0.08303270709636362,384
302,0.08299583936176036,385
8521,0.08296339346328552,386
6402,0.08287241925323754,387
5080,0.08282700296709086,388
4390,0.08280259383265921,389
8310,0.08274791407340365,390
4226,0.08271583548383919,391
5581,0.08262686928843768,392
5000,0.08233183631170236,393
8821,0.08223370816626699,394
6204,0.08223106837131805,395
6367,0.08212680945799161,396
552,0.08210410711988572,397
9594,0.08204898190388918,398
1412,0.08203407469050558,399
6850,0.08202535527522228,400
3680,0.08190385061749791,401
3902,0.08186248545642558,402
2261,0.08185534622083701,403
7086,0.0816961039768482,404
1619,0.08164514362592078,405
7676,0.0816220457362904,406
8621,0.08162125744122593,407
645,0.08161317839912474,408
9772,0.0814527907491675,409
1437,0.08143556522202022,410
9318,0.08139243443418379,411
8538,0.0813629361356325,412
4878,0.08130075039812629,413
4644,0.08129427487828661,414
2342,0.08116387796349434,415
3762,0.08115241552174138,416
5050,0.08111367943973377,417
57,0.08102404186737816,418
2516,0.08096883759424198,419
1614,0.08093245884662306,420
1730,0.08087366845645988,421
1853,0.08084095339804168,422
500,0.0807578266891203,423
1872,0.0807291240941592,424
6435,0.08068262596708639,425
6946,0.08055354427105518,426
3371,0.08052908576135936,427
8825,0.08051601814315637,428
2112,0.0804557754936982,429
8930,0.08033991009282918,430
2094,0.0802971684717525,431
2538,0.08026064572430541,432
4575,0.08014612356756251,433
2586,0.08014045902859598,434
9613,0.08013799932360832,435
7085,0.08011975583305078,436
7993,0.07994035929890891,437
1262,0.07991474407025123,438
3558,0.07987679201220987,439
1959,0.07986646168095653,440
1755,0.079841648960466,441
6999,0.07979974804132628,442
8805,0.07976066424947156,443
7522,0.07966772947746048,444
943,0.07966488671394042,445
704,0.07961835350700941,446
6270,0.07953601677053265,447
9707,0.07950381620266009,448
4066,0.07941371731694935,449
3236,0.0792814591347265,450
601,0.07925860154859629,451
9338,0.07916737748998226,452
6541,0.07915453326256003,453
9971,0.07914566633871467,454
4832,0.07911917121166984,455
511,0.07908157840156513,456
4939,0.07879116237926348,457
6314,0.07875191987720166,458
5551,0.07870216758223622,459
9358,0.0786256399602113,460
6684,0.07859618714741431,461
7559,0.07857404223610445,462
3188,0.07854915651125219,463
7509,0.07847257219565806,464
7801,0.07832041904973815,465
5260,0.07829842489822991,466
5400,0.07821846404563026,467
8040,0.0782179425149494,468
1427,0.07816307656095584,469
1817,0.07814192502959849,470
2520,0.07811394786469722,471
3917,0.07793705199546569,472
9084,0.0779361460350993,473
7845,0.0778933257334328,474
8773,0.07774230715107841,475
800,0.07773274206379041,476
5300,0.07768427301435185,477
9359,0.07763849369755245,478
7729,0.0776276132934205,479
5095,0.07762443079733297,480
8289,0.077622422375239,481
8139,0.07757857294196857,482
2978,0.07757022611632691,483
8496,0.07756229511541407,484
4013,0.0775602731944588,485
2941,0.0775129838570772,486
8898,0.07750013784616316,487
9625,0.07746503569755342,488
1848,0.07742149812296706,489
7923,0.0774078747977966,490
3796,0.07740016558905083,491
5765,0.07738122955856064,492
1494,0.07730704474217892,493
9324,0.07724207445956346,494
3417,0.07718121350261337,495
9744,0.07705159540845946,496
9298,0.07699053066737693,497
4477,0.07695790113089523,498
2076,0.07695477210443746,499
5423,0.07685518697447168,500
5017,0.07679616733197545,501
9009,0.07674657959382704,502
5268,0.07674117745233403,503
8926,0.07665675694174245,504
7975,0.07665326201002967,505
9516,0.07663176051711995,506
6131,0.07655875613065674,507
1946,0.07654610480131593,508
2035,0.07653881972778091,509
4936,0.07646266523029724,510
8668,0.0763477476099434,511
7128,0.07634735606977988,512
1321,0.07626155296358364,513
7955,0.07622657796984429,514
8767,0.07621015914263077,515
148,0.07619969565891013,516
8708,0.07616254763691815,517
8015,0.07613232753974564,518
4294,0.07606619428713282,519
9421,0.07604508579859984,520
5501,0.07597468217797286,521
5820,0.07597090943033272,522
5065,0.07589360253633487,523
2522,0.07589064971312684,524
9092,0.07586767745483797,525
147,0.07585200284052834,526
1905,0.07580970768051182,527
3376,0.07574004479158711,528
7196,0.07563799287483866,529
2751,0.07555348859292288,530
2553,0.07551805532466774,531
6399,0.07548738613265986,532
6209,0.0754375876154453,533
6272,0.07543750283004458,534
3907,0.0752618939956482,535
8149,0.07524845446369069,536
7581,0.07522752812040062,537
1178,0.07520352578690054,538
8410,0.07516845264963021,539
2786,0.07513008646996623,540
1501,0.07511611743060605,541
5473,0.07507055860679779,542
1890,0.07504974011931789,543
216,0.07498672359393624,544
8499,0.07495430264538033,545
1741,0.0749011575510872,546
4949,0.07483059960998689,547
9388,0.07480893828282689,548
8184,0.07478854548828603,549
2723,0.07472647584034667,550
5178,0.07471791812603418,551
4985,0.07469880914510343,552
753,0.07469360759876253,553
5633,0.07464654960711171,554
7859,0.0746409148785333,555
3458,0.0746407507551324,556
6371,0.07462540326044514,557
6302,0.0746155896821811,558
1753,0.07457073969292481,559
6943,0.07453230592653412,560
3322,0.07447510708541755,561
4695,0.07444197470993147,562
3137,0.07442337597034697,563
830,0.07442172999345092,564
2260,0.07434372957788846,565
5413,0.074342717436792,566
43,0.07433051428409004,567
8501,0.07432452659065833,568
3851,0.07430868076496182,569
9307,0.07430688496254897,570
862,0.07430262382713693,571
118,0.07427565340966197,572
8807,0.07422895161232052,573
542,0.07421355114326726,574
3725,0.07421303804967133,575
8777,0.0740612107179274,576
4047,0.07402673265145887,577
8965,0.07400203453627743,578
2313,0.07394427193526426,579
369,0.07392228453820526,580
7363,0.07383611034277246,581
826,0.07383129194851965,582
21,0.0738179524701829,583
4969,0.073773302274387,584
8869,0.07365553173047978,585
7936,0.07361829554441929,586
3010,0.0736110422840649,587
1470,0.07354935400110224,588
2367,0.07352911317632013,589
9958,0.07348168010242007,590
964,0.07348133949812033,591
5676,0.07344441846672482,592
2509,0.07344245431231866,593
9485,0.07339968467798025,594
8946,0.07339155040699116,595
3110,0.07335257573329218,596
5725,0.07335082883162988,597
4196,0.0733504189580377,598
8268,0.07334393145664084,599
1471,0.07334330930004271,600
7818,0.07333801308827023,601
2812,0.0732875344529773,602
2647,0.07325591538195828,603
9988,0.07325449006921082,604
3412,0.07317595716054914,605
6507,0.07316270313850554,606
8217,0.07316216586039367,607
6079,0.07310520716552715,608
6440,0.07310442510750749,609
4689,0.07308863323380002,610
5090,0.07306128431573983,611
6752,0.07305890926037739,612
7610,0.07300168108661881,613
9110,0.07293947688860558,614
960,0.07278249636941755,615
3387,0.07273501191158097,616
7678,0.07258113590586804,617
6839,0.07256933942140453,618
9706,0.0725583525755531,619
4332,0.07251386375406343,620
4901,0.07246774602177564,621
6496,0.07231100245522168,622
1317,0.07228141801347263,623
3353,0.07227983211510064,624
411,0.07224887536860206,625
5066,0.07218401912199296,626
8141,0.07217813511696926,627
3768,0.07213422904932867,628
7584,0.07203475930724129,629
1678,0.07199333969229818,630
7238,0.0718850362853529,631
4335,0.07182396383437013,632
1170,0.07178563832986085,633
7265,0.07178501663681466,634
4328,0.07178394631554613,635
5525,0.07168895869348071,636
8477,0.07168776822853445,637
1841,0.07163828091879199,638
8372,0.07161104600181256,639
3210,0.07160140088361264,640
992,0.07159431542505008,641
5713,0.07158000909284412,642
1362,0.0714628883105781,643
5047,0.07144180960248722,644
1067,0.071440916055844,645
2250,0.07143358417145662,646
5815,0.07142600335573959,647
8765,0.07140168697467211,648
705,0.07135280799886978,649
3123,0.07135277980172444,650
7458,0.0713020655767839,651
8057,0.0712770136057368,652
259,0.07126514626102703,653
1299,0.07126423277072788,654
3179,0.07125759411460045,655
7159,0.07119438626425947,656
6519,0.0711855034357565,657
7123,0.07114713370987413,658
7249,0.07110119017261901,659
172,0.07107054054036313,660
9608,0.07106830996709596,661
6814,0.07106100818942468,662
7343,0.07102344753106093,663
9391,0.0710218273743488,664
4120,0.07099293206254716,665
4197,0.07091754378332454,666
9993,0.07089842075995459,667
3501,0.07089035715478187,668
8022,0.07088405069903063,669
1316,0.07083382743666969,670
1671,0.07078018267128669,671
3051,0.07077670825625487,672
6937,0.07077111380977533,673
2325,0.07074375983867309,674
4129,0.07068952228468126,675
2606,0.07063611137198447,676
543,0.07062803401443944,677
2269,0.0705943003867231,678
260,0.07054769148135738,679
7572,0.0705413420077054,680
6442,0.07054057163757954,681
9481,0.0705361913760317,682
6064,0.07052529867832688,683
3025,0.07052192131965485,684
8148,0.07046544042082808,685
9507,0.07045129235363069,686
4741,0.0704356808264793,687
8974,0.07042575440037924,688
6693,0.07039141289404444,689
9921,0.07032962184184988,690
7632,0.07028272773416808,691
1539,0.07026124929704616,692
5241,0.07017085318187388,693
4036,0.07014956200757276,694
9786,0.07012395381634765,695
3787,0.07010696688420193,696
6562,0.07004915030324088,697
5726,0.069896666545474,698
4144,0.069885370931764,699
1389,0.06984972085656416,700
4668,0.06983665025988475,701
3107,0.06981465005096593,702
1048,0.0697950352907096,703
3438,0.06971357693053903,704
3678,0.0697057449990531,705
4528,0.0696733954770522,706
38,0.06965844679299135,707
9997,0.06963977597055694,708
8012,0.06959770658657122,709
7653,0.06957610690269707,710
4640,0.06957507437364391,711
897,0.06955126997401798,712
6072,0.06954220446739431,713
9945,0.06950917982070069,714
2030,0.06948875003832736,715
1359,0.06946267998880495,716
845,0.06940982863231593,717
4101,0.06933919584411222,718
8385,0.06928010210245769,719
5775,0.06919963460140822,720
930,0.06919704361931542,721
6553,0.06915427147619005,722
5058,0.06914931857092166,723
4465,0.06908742418511023,724
3315,0.06907221235123354,725
2054,0.0690473967892091,726
4143,0.06901823063945811,727
4572,0.06900307056688734,728
6374,0.0688835532705459,729
6782,0.06888349623140094,730
7595,0.06885145919123167,731
3183,0.0688497634738732,732
8360,0.06883923608595227,733
6798,0.06881289393772602,734
1419,0.06878778374620131,735
8039,0.06878181899121794,736
8870,0.06877763748995733,737
2220,0.06873056077337185,738
696,0.068712794247163,739
2284,0.06867642426174014,740
5618,0.06864438339909758,741
2206,0.06863637502198798,742
382,0.06861495526145245,743
5371,0.06860590130553473,744
6499,0.06851865824948172,745
1807,0.06849055993604453,746
8109,0.06847140456797735,747
9272,0.06845776587575995,748
7667,0.06843762756421051,749
482,0.06839010672927312,750
2936,0.06836977748317338,751
6418,0.06833492323710266,752
1950,0.06824691140659597,753
8530,0.06822868027963935,754
8355,0.06818933570301298,755
6570,0.06818279252036774,756
3388,0.06816129814747357,757
6188,0.06816023497414857,758
2433,0.06816008909046253,759
5025,0.06812001366061413,760
2852,0.06807599216749066,761
9133,0.06807311101803945,762
8634,0.06806050016487977,763
5286,0.0680223275031589,764
856,0.0679490163331039,765
1385,0.06792115878856325,766
9690,0.0679018127542638,767
1721,0.06788361886777496,768
3232,0.06785944691272236,769
6903,0.06785448826497986,770
6838,0.06777755488115961,771
7463,0.06772314103832425,772
868,0.06772314028331394,773
6051,0.06767874358067,774
6310,0.06767519879925185,775
3773,0.06766210404766601,776
5226,0.06765306914132235,777
8689,0.06763131885044699,778
9617,0.067564969282287,779
3654,0.06750199900725792,780
5549,0.06749998962687764,781
7306,0.06748540456807965,782
4652,0.06739921361995728,783
5316,0.06732974555809662,784
9959,0.06725229749006056,785
6848,0.06724273094439982,786
4819,0.06722658795798911,787
5401,0.06721576645166336,788
176,0.0671910777053655,789
1740,0.0671870396463165,790
5661,0.06715814742323845,791
1893,0.06712250518560106,792
7573,0.0670907336249695,793
5011,0.06708612015925043,794
85,0.06706756851446394,795
7476,0.06701128595457084,796
4360,0.06699557558455779,797
801,0.06697153113070081,798
4211,0.06696561963491915,799
5950,0.06695693478296051,800
4675,0.06692959902935894,801
8853,0.06689780217140515,802
493,0.06688195752690694,803
9752,0.06688054585373007,804
9145,0.06687060757615255,805
7187,0.06679340850077597,806
8886,0.06678546781860373,807
8729,0.06677000752995789,808
7475,0.06672930169116295,809
2241,0.06672791865139843,810
8113,0.0666916375865853,811
4533,0.06668093381254737,812
4518,0.06667383250797673,813
4813,0.066665499809136,814
540,0.06664813644562334,815
4019,0.0666315611144234,816
4508,0.06662146483695884,817
6482,0.06661542717983432,818
4207,0.06657776764780136,819
1159,0.0665639115210915,820
2405,0.06649375483219591,821
6885,0.06646683982101059,822
6376,0.06638850906175756,823
4188,0.06638782832858647,824
3030,0.0663287174016911,825
629,0.06631937141467664,826
2298,0.06627678597984933,827
5894,0.0662751116662437,828
4890,0.06613208498189754,829
2657,0.06611766115448822,830
2492,0.06609467934567662,831
3505,0.06607867238423418,832
1391,0.06606887137202647,833
3044,0.06604148679075375,834
8250,0.06599255986386143,835
3601,0.0658963975017729,836
3002,0.06587531668088792,837
8010,0.0658585577225233,838
5427,0.06585216779288922,839
8400,0.06584909261933966,840
2636,0.06582857202436342,841
9642,0.06582169924204467,842
7514,0.06580118471819224,843
5150,0.06577056896588018,844
9160,0.06573087355813345,845
9398,0.06568846593915723,846
2451,0.06568743388207698,847
6078,0.0656566936725009,848
6630,0.06561185384357776,849
940,0.06560623263597118,850
5953,0.06559166450889437,851
5644,0.06554172282803294,852
2968,0.06549689966068414,853
854,0.06547655507076713,854
2716,0.06546950743903393,855
6784,0.0654042423612814,856
1791,0.06539815556366105,857
152,0.06539262358312857,858
2190,0.06536901035830975,859
249,0.06529845618867407,860
3592,0.06524446361956576,861
4586,0.06523495529860485,862
2666,0.06520886770501452,863
2990,0.06517217073145022,864
1496,0.06516172587049002,865
7285,0.06515165732533237,866
3272,0.06512563120163128,867
2330,0.06512122200975819,868
4252,0.06505923270502476,869
1282,0.06499606591760357,870
2149,0.06499488448863178,871
9248,0.06490690923114636,872
2356,0.06490327073855902,873
4937,0.06488815819648225,874
8936,0.06488445207501142,875
3734,0.06486189149319643,876
8256,0.06485288566214978,877
4676,0.06482217694752734,878
5990,0.06479831350563399,879
4532,0.06475278826730613,880
8258,0.06472770459334462,881
2091,0.0647050717826414,882
5224,0.0646646303626999,883
3265,0.06465051769412222,884
5773,0.06464767479823874,885
2498,0.06462606383519881,886
4243,0.06461406474195337,887
1684,0.06460541951162516,888
5404,0.06457052421652913,889
2587,0.06453814902885369,890
9923,0.0645303849831766,891
4628,0.06446242727753346,892
6495,0.06444418590634404,893
2841,0.06443422037130253,894
6247,0.06442602019047866,895
882,0.0644174371468999,896
8863,0.06441230681686166,897
7917,0.0644049313599494,898
2108,0.06439712342763265,899
5642,0.06438387664707887,900
3254,0.0643777412970136,901
1949,0.06434787657613815,902
3973,0.06432248896593376,903
1294,0.06430435462226541,904
7201,0.06427645402153402,905
7836,0.06425440918450315,906
9301,0.06417337348819047,907
993,0.06415134637478359,908
557,0.06414633224052857,909
5987,0.06411766452313651,910
3385,0.0641164224356173,911
4488,0.06406216087168057,912
938,0.06405476403452061,913
7426,0.06404028171650356,914
4873,0.0640347483107466,915
6337,0.06401611345129467,916
6170,0.06395746195939964,917
202,0.06392831775181312,918
4548,0.06392732021718345,919
4705,0.06391413930919332,920
535,0.06389003462062517,921
9363,0.06387620982575395,922
6461,0.06385315119583124,923
7655,0.06382658634199259,924
6810,0.06376835289624515,925
1724,0.06375019886293037,926
9286,0.06374281483390418,927
7263,0.0637269151016766,928
363,0.06371188078217865,929
4386,0.06366904751515652,930
218,0.06363841585375976,931
7623,0.06362508981695916,932
8023,0.06361254693252803,933
6586,0.06352359955431927,934
8209,0.0634475026201918,935
8597,0.06344326441999222,936
9877,0.06343644176052338,937
4740,0.06343101365962253,938
9161,0.06342396664165745,939
289,0.06338989666961611,940
1768,0.06335586151639624,941
4971,0.06335452369282243,942
8830,0.06333425371205156,943
3221,0.0633171800188296,944
450,0.0633035734786826,945
6781,0.06329565566945568,946
7576,0.06327878566648032,947
2653,0.06325020571944193,948
3941,0.06322938415109708,949
6329,0.0631961504084603,950
934,0.06319471340831057,951
5424,0.063163581793653,952
3590,0.06312724356400685,953
4602,0.06312180815261634,954
2493,0.06312164732168629,955
1698,0.06306863991694409,956
6760,0.06306548228840808,957
8302,0.0629604692462637,958
2173,0.06294829845645807,959
8474,0.06293754867149834,960
7440,0.06291008959927863,961
3378,0.06288255410597543,962
5621,0.06287065410493212,963
8293,0.0628606151244891,964
8253,0.06285041395828561,965
3545,0.06284761894314406,966
9676,0.06282038713270759,967
6479,0.06277963812447018,968
6318,0.06277824708890181,969
9345,0.06275310066627657,970
727,0.0627087768096808,971
6267,0.06268652058828267,972
187,0.0625993315601572,973
155,0.06258290471818555,974
4648,0.0625626597676246,975
3189,0.06246829258131772,976
4605,0.06246651725931954,977
8384,0.06244964282417832,978
5302,0.06244418993817952,979
7359,0.06239699024361833,980
2625,0.06238896522724782,981
8396,0.062340728219948516,982
7078,0.062332116144093355,983
656,0.06233149357808336,984
4371,0.06232853201631719,985
7776,0.06232836966512181,986
7274,0.06227547900370567,987
7235,0.06225771637632099,988
7688,0.062247509731231,989
9964,0.0622380684740049,990
3470,0.06223512929564573,991
6501,0.06221745236250435,992
1910,0.06221289130192903,993
308,0.06215701518122153,994
4415,0.06210991879592692,995
7758,0.06210547820204443,996
4927,0.06208342842717392,997
3560,0.06204665142689886,998
3534,0.06202911365758135,999
788,0.061990425494551,1000
7117,0.061985913175855355,1001
9737,0.06197567213414523,1002
2655,0.061953986867349986,1003
2169,0.06194514424298678,1004
5219,0.06189403327396148,1005
3867,0.06189263586696345,1006
5636,0.06185947491591019,1007
